case_id	suite	source_locator	source_object	declaration_kind	disposition	provisional_owner	reason	evidence_id
SVELTE-AF87B6768083161C7577	validator	packages/svelte/tests/validator/samples/class-state-constructor-4/	156ccc3c2d345f7fe336acd0603dd63b4561919b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-af87b6768083161c7577:unverifiable
SVELTE-41867DFD730F22F8A0B1	validator	packages/svelte/tests/validator/samples/class-state-constructor-5/	e290b00207ce098ec0fbd519b81aff06b710dc0b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-41867dfd730f22f8a0b1:unverifiable
SVELTE-7B868E03A68E495A9F0E	validator	packages/svelte/tests/validator/samples/class-state-constructor-6/	ca8bef0be8245ac84e03e24a08cb6acf4e3b65f8	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-7b868e03a68e495a9f0e:unverifiable
SVELTE-C93C81CC1AE06A4FEA79	validator	packages/svelte/tests/validator/samples/class-state-constructor-7/	dd3d881516af5ecd7a8b7a85dbb8a3d145794687	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-c93c81cc1ae06a4fea79:unverifiable
SVELTE-DD5A680F57CBBFBB35D6	validator	packages/svelte/tests/validator/samples/class-state-constructor-8/	622eb35b3f9eaa35bf9760c21ec2ba79799be302	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-dd5a680f57cbbfbb35d6:unverifiable
SVELTE-5F4F0F8D6C25358E6C5C	validator	packages/svelte/tests/validator/samples/class-state-constructor-9/	9be32e56b114b5b2087c03f9956aea73764f281a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-5f4f0f8d6c25358e6c5c:unverifiable
SVELTE-F9697D10BB567822FED8	validator	packages/svelte/tests/validator/samples/comment-before-function-binding/	b28b5c6db17184d8e5a62c7cb0209e6e0fa6b3c7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-f9697d10bb567822fed8:pass
SVELTE-7E363873EECE13107B06	validator	packages/svelte/tests/validator/samples/component-event-modifiers-invalid/	98b7c18802aab857f05ec6ebeb69722790cf4dd2	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7e363873eece13107b06:pass
SVELTE-C72140D4B1CFDADF1268	validator	packages/svelte/tests/validator/samples/component-invalid-style-directive/	bf0e13c3d691e34246a7b4af8e5dbb128d9572bb	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c72140d4b1cfdadf1268:pass
SVELTE-CACCDE6881D391ED115E	validator	packages/svelte/tests/validator/samples/component-legacy-instantiation/	56318348d3573a3fd9544391f92635a724de3f17	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-caccde6881d391ed115e:pass
SVELTE-CB6B1D1EAD9D270CFC91	validator	packages/svelte/tests/validator/samples/component-name-lowercase/	5d26664669f602364335755f4e5755274440e510	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-cb6b1d1ead9d270cfc91:pass
SVELTE-25A9A4AE22912DAAEEA7	validator	packages/svelte/tests/validator/samples/component-namespaced/	be6312c49b9c998e5244b0cf41736cac18ea1c48	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-25a9a4ae22912daaeea7:pass
SVELTE-E3AA978EA4AAAD83AC90	validator	packages/svelte/tests/validator/samples/component-slot-default-reserved/	2f54f5781fc3bfb93a5933f8a6247c3411604b4c	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e3aa978ea4aaad83ac90:pass
SVELTE-4D18FF5D55BBBC19FD4D	validator	packages/svelte/tests/validator/samples/component-slot-dynamic-attribute/	580b123fe072adad4acdb54e8b7bf85b60743eaf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4d18ff5d55bbbc19fd4d:pass
SVELTE-CDD4B747DCAB69CB704D	validator	packages/svelte/tests/validator/samples/component-slot-dynamic/	11a309b7cdf8c952caf1415a7f695971a264ce34	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-cdd4b747dcab69cb704d:pass
SVELTE-85ECF9790B74806FC29A	validator	packages/svelte/tests/validator/samples/component-slotted-custom-element-2/	6a17ded9dc1526d182d0a3545d1bdbae2b02b5ba	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-85ecf9790b74806fc29a:pass
SVELTE-E57543ABFEC0B2F2956C	validator	packages/svelte/tests/validator/samples/component-slotted-custom-element/	0e1d8d065ee6a3fb1381ddd0c4f25da57638f6af	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e57543abfec0b2f2956c:pass
SVELTE-6BCD55742D0349D620D1	validator	packages/svelte/tests/validator/samples/component-slotted-each-block/	6dd467df5c27fcd3b6ecb3e337e772e7d1f8d642	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6bcd55742d0349d620d1:pass
SVELTE-73DCBEA80369596B9B5B	validator	packages/svelte/tests/validator/samples/component-slotted-if-block/	196b29d9763bcc7b3bc5555922c89fd47a9dca29	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-73dcbea80369596b9b5b:pass
SVELTE-CC8C6162F4123094586D	validator	packages/svelte/tests/validator/samples/const-tag-conflict-1/	d314eabc71c341c25e6e6140a8e46065b99d0833	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-cc8c6162f4123094586d:pass
SVELTE-87F8C5E361D754373BC0	validator	packages/svelte/tests/validator/samples/const-tag-conflict-2/	25eadf5b8c3994629f3619e90c3618d7ec0cf3c7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-87f8c5e361d754373bc0:pass
SVELTE-4A9AE061D2C687C71D99	validator	packages/svelte/tests/validator/samples/const-tag-inside-key-block/	4d92611a6bf1edba296f15533bd8e5ba1328c46a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4a9ae061d2c687c71d99:pass
SVELTE-C8C8EBAB39F47C052943	validator	packages/svelte/tests/validator/samples/const-tag-invalid-rune-usage/	b709414737c193f0c3ffc97892b68a57feb33bdc	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-c8c8ebab39f47c052943:pass
SVELTE-4A307837A59823230A1F	validator	packages/svelte/tests/validator/samples/const-tag-placement-1/	adf8c41b773e95baca5dc030afe03840050ac094	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4a307837a59823230a1f:pass
SVELTE-53095D7FF19AA1420187	validator	packages/svelte/tests/validator/samples/const-tag-placement-2/	310074a59fe69cc24e7752046f463aa0c25bf79f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-53095d7ff19aa1420187:pass
SVELTE-CD3DBDC395CA78E88CDB	validator	packages/svelte/tests/validator/samples/const-tag-placement-svelte-boundary/	13b8a7f59521d3f7c4e4d2ae221d33a01c6ba797	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-cd3dbdc395ca78e88cdb:pass
SVELTE-5A93AB2C501A60F2397B	validator	packages/svelte/tests/validator/samples/const-tag-readonly-1/	e06a2554845a0d85b4a1b84a35651e7ac6a7f303	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5a93ab2c501a60f2397b:pass
SVELTE-3634AAF587C17E5830F1	validator	packages/svelte/tests/validator/samples/const-tag-readonly-2/	494983458b288ac97c093b2e1492199c37f94fbf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-3634aaf587c17e5830f1:pass
SVELTE-04B11CEB4A2A8D28BBC2	validator	packages/svelte/tests/validator/samples/contenteditable-dynamic/	b61d4c17b76dbec71fff06c355a1f68ab727f6c9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-04b11ceb4a2a8d28bbc2:pass
SVELTE-1D232DDE39445917A39C	validator	packages/svelte/tests/validator/samples/contenteditable-missing/	7972bfca5f12cd0304478cb93a686df6c7cb251c	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-1d232dde39445917a39c:pass
SVELTE-BB7022BD287102E3CF35	validator	packages/svelte/tests/validator/samples/css-invalid-combinator-selector-1/	5c488456ac016a38912de35cce1d2d6ee4ed97cf	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error css_selector_invalid is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-bb7022bd287102e3cf35:unverifiable
SVELTE-0FD21A9D540EA01500A3	validator	packages/svelte/tests/validator/samples/css-invalid-combinator-selector-2/	a25074513205cc4a9d7e3db5d77893671320bd2d	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error css_selector_invalid is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-0fd21a9d540ea01500a3:unverifiable
SVELTE-59D78CA2B20391988F0E	validator	packages/svelte/tests/validator/samples/css-invalid-combinator-selector-3/	05da208af241475c8eeffd44addfad0ca965d481	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error css_selector_invalid is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-59d78ca2b20391988f0e:unverifiable
SVELTE-EA4B8F34DD70DB67F8E2	validator	packages/svelte/tests/validator/samples/css-invalid-combinator-selector-4/	c19f74b462738c31692b1f6f196610ef2f7fb4c8	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error css_selector_invalid is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-ea4b8f34dd70db67f8e2:unverifiable
SVELTE-565433DF32724A4B5F1C	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement-2/	c2266dfa4a543a703d0f09ab1c7d42d87c41c40f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-565433df32724a4b5f1c:pass
SVELTE-6EE01177282639FA01B6	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement-3/	9dfe23a9fd66e6601dd86603c4d841e7c9af2d0a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6ee01177282639fa01b6:pass
SVELTE-8DA6892BAF7620FF1898	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement-4/	1ba9c7765f01cd1ce9522a182a029645ac8da010	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8da6892baf7620ff1898:pass
SVELTE-32B73F20FEE5C25B5E22	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement-5/	69ff55f7ca313f908a776b0bcbc650ae65514fc6	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-32b73f20fee5c25b5e22:pass
SVELTE-82CDD4C118714334A024	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement-6/	754a2c58b9bf844d4ce63156b7ec527b131f17ff	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-82cdd4c118714334a024:pass
SVELTE-E65774F3B6A6F0C8F730	validator	packages/svelte/tests/validator/samples/css-invalid-global-placement/	b2243ed6a159cfadcfb904e404e58151917245ff	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e65774f3b6a6f0c8f730:pass
SVELTE-05E3F89FF00A656DF519	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-2/	776c901584288263bb503cbff7c064ebc17f85b0	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-05e3f89ff00a656df519:pass
SVELTE-63E85FB445DE159FD354	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-3/	96474aabb56c1e3c9a6b8e4e5fd0cf9937e29182	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-63e85fb445de159fd354:pass
SVELTE-D211D6F973393A7C8E20	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-4/	5d0ef0b47f5652bb84d1b65c7406d4fbf6412419	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d211d6f973393a7c8e20:pass
SVELTE-97320E5B0FC50F339E21	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-5/	92fcfe301a54297d912e967a83b946ea68ecdc1f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-97320e5b0fc50f339e21:pass
SVELTE-79C5739621BE0481CF78	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-6/	f0a999b7ca2905fe6075eb7fe2c083f51e97ddb9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-79c5739621be0481cf78:pass
SVELTE-4A42AA8295912A0127C7	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector-list/	138a69c5c34e885099f9059f1b97de46e6371b8b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4a42aa8295912a0127c7:pass
SVELTE-E6225933AA030260F1E8	validator	packages/svelte/tests/validator/samples/css-invalid-global-selector/	d0be588c6db2dc7b69eca69aaa38e90d0068af29	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e6225933aa030260f1e8:pass
SVELTE-E482A06BE79F414EF713	validator	packages/svelte/tests/validator/samples/css-invalid-type-selector-placement/	0c6fabdfe2ec3361c8e3d3594df769689fc96098	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-e482a06be79f414ef713:pass
SVELTE-A3A239DC84F17B81C2FA	validator	packages/svelte/tests/validator/samples/css-mismatched-quotes/	d1b6df382bf510c8a238dc1e7df427736ee7aaf6	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error unexpected_eof is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-a3a239dc84f17b81c2fa:unverifiable
SVELTE-DF763FA03AD27A8AFD20	validator	packages/svelte/tests/validator/samples/custom-element-props-identifier-props-option/	1ea59cdb6beac05fa6f806123210cc8810a11506	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-df763fa03ad27a8afd20:pass
SVELTE-DC4C3E59BE8A963346A2	validator	packages/svelte/tests/validator/samples/custom-element-props-identifier-rest/	d385531114568d6a06e90386859b0f48f7e2d5c4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-dc4c3e59be8a963346a2:pass
SVELTE-52D5D51DFBB09188810C	validator	packages/svelte/tests/validator/samples/custom-element-props-identifier/	2596a92d7e2d2f20d823ed88479a876d4a4be2b1	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-52d5d51dfbb09188810c:pass
SVELTE-822F5F699D6F2E12D256	validator	packages/svelte/tests/validator/samples/debug-invalid-args/	959516fc526ddd72b33a662b9443b103f71c63e1	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-822f5f699d6f2e12d256:pass
